id;language;extension;author;name;path;circuit;m.Width;m.Depth;m.MaxDens;m.AvgDens;m.NoP-X;m.NoP-Y;m.NoP-Z;m.TNo-P;m.NoH;m.%SpposQ;m.NoOtherSG;m.TNoSQG;m.TNoCSQG;m.NoSWAP;m.NoCNOT;m.%QInCNOT;m.AvgCNOT;m.MaxCNOT;m.NoToff;m.%QInToff;m.AvgToff;m.MaxToff;m.NoGates;m.NoCGates;m.%SGates;m.NoOr;m.NoCOr;m.%QInOr;m.%QInCOr;m.AvgOrD;m.MaxOrD;m.NoM;m.%QM;p.initialization;p.superposition;p.oracle;p.entanglement
b2c833fa-4cc0-49bf-8f3d-295838f3a5ef;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.165AddGate_swap_inGap_9_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
41873974-0570-4b1a-a811-57c46a3fdcb0;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.284AddGate_ccx_inGap_15_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
4ad95b04-7ca4-42d3-a361-40bd90723216;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.89AddGate_swap_inGap_5_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
09df51ea-8df7-4d57-9198-78883cfcf16b;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.167AddGate_rxx_inGap_9_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
0656ced9-a300-4a39-9999-6e8f6b305d79;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.259AddGate_sx_inGap_14_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
5eec5b46-7850-4c5b-b24b-948831c3fbde;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.293AddGate_id_inGap_16_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
79ce1c3b-be71-40c1-abd4-0f60dfb6fbf3;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.257AddGate_ry_inGap_14_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X"", ""RY""], [""H"", ""H"", ""X"", ""RY""], [""H"", ""H"", ""X"", ""RY""], [""H"", ""H"", ""X"", ""RY""], [""H"", ""H"", ""X"", ""RY""], [""H"", ""H"", ""X"", ""RY""], [""H"", ""H"", ""X"", ""RY""]]";7.0;6.0;7.0;4.833333333333333;7.0;0.0;0.0;7.0;14.0;1.0;7.0;28.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;29.0;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
343de94e-5bac-4907-8336-46959221ddde;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.146AddGate_swap_inGap_8_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
79ce03be-b28a-495e-89e0-0944cfa5c5d0;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.QRAM.AllMutants.280AddGate_rzz_inGap_15_.py;"[[""H"", ""H"", {""CONTROL"": 1}, ""X"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""], [""H"", ""H"", ""X""]]";7.0;5.0;7.0;4.4;7.0;0.0;0.0;7.0;14.0;1.0;0.0;21.0;0.0;0.0;1.0;0.2857142857142857;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;22.0;1.0;0.9545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
f8e5ab61-efd3-42be-a236-ff17438bda4b;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.63ReplaceGate.py;"[[""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H""]]";6.0;5.0;6.0;5.0;0.0;0.0;0.0;0.0;25.0;1.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
992c88a7-36d5-40a4-bed8-df8da3fd151b;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.55ReplaceGate.py;"[[""H"", ""H"", ""H"", ""RZ"", ""H"", ""H""], [""H"", ""H"", ""RZ"", ""H"", ""H""], [""H"", ""H"", ""RZ"", ""H"", ""H""], [""H"", ""H"", ""RZ"", ""H"", ""H""], [""H"", ""H"", ""RZ"", ""H"", ""H""], [""H"", ""H"", ""RZ"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;25.0;1.0;6.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
44e87a9c-182c-471f-a77e-a56b3c7c299a;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.75ReplaceGate.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""RX""], [""H"", ""H"", ""H"", ""H"", ""RX""], [""H"", ""H"", ""H"", ""H"", ""RX""], [""H"", ""H"", ""H"", ""H"", ""RX""], [""H"", ""H"", ""H"", ""H"", ""RX""], [""H"", ""H"", ""H"", ""H"", ""RX""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;25.0;1.0;6.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
a441e965-7c34-4e07-8fe5-2a23716d74e1;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.193AddGate_p_inGap_11_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
fcd97292-57d8-479a-ab4f-79e6472a96bb;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.15AddGate_rxx_inGap_1_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
678fcab9-f2ef-4875-bc55-f72c18a4e4ef;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.174AddGate_p_inGap_10_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
b7e26a33-2f22-40cf-b0e4-c73b0bdc9bdb;Python;qiskit;Simula-COMPLEX;muskit;Python_qiskit_Simula-COMPLEX_muskit_Experimental Data.IQFT.Mutants.222AddGate_swap_inGap_12_.py;"[[""H"", ""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""], [""H"", ""H"", ""H"", ""H"", ""H""]]";6.0;6.0;6.0;5.166666666666667;0.0;0.0;0.0;0.0;31.0;1.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
86439098-62ee-4f9f-81bc-cd2bcfe6c399;Python;qiskit;qiskit-community;qiskit-ionq;Python_qiskit_qiskit-community_qiskit-ionq_test.helpers.test_gate_serialization.py;"[[""X"", ""H"", ""MEASURE"", ""MEASURE""], [""H"", ""MEASURE""], [""Y"", ""Z"", ""MEASURE"", ""MEASURE""], [""Z"", ""MEASURE""]]";4.0;4.0;4.0;3.0;1.0;1.0;2.0;4.0;2.0;0.25;6.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;True;False;False;False
15605b60-f618-442f-b4f7-58228f2bd221;Python;qiskit;qiskit-community;qiskit-ionq;Python_qiskit_qiskit-community_qiskit-ionq_test.ionq_backend.test_base_backend.py;"[[""H""], []]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
8fa18cfa-37e8-4cff-8a66-bb135045ea7f;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.MCMT.py;"[[""X"", ""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE""]]";6.0;6.0;6.0;5.166666666666667;19.0;0.0;0.0;19.0;0.0;0.0;12.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;True;False;False;False
25906429-9a59-4087-8782-3b307f3ad336;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.CNOT.py;"[[""X"", {""CONTROL"": 1}, ""X"", ""MEASURE""], [""_"", ""X"", ""MEASURE""]]";2.0;4.0;2.0;1.25;2.0;0.0;0.0;2.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;True;False;False;False
e1c1411c-8884-4c81-85ca-09b9bdfb4288;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.Toffoli.py;"[[""X"", ""X"", ""MEASURE""], [""X"", ""MEASURE""], [""X"", ""MEASURE""]]";3.0;3.0;3.0;2.3333333333333335;4.0;0.0;0.0;4.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;True;False;False;False
eadf1155-19d4-41ad-83bf-8d063b1b5c29;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.BellStates.py;"[[""X"", ""H"", ""Z"", ""Z"", {""CONTROL"": 1}, ""X"", ""MEASURE""], [""X"", ""Z"", ""_"", ""_"", ""X"", ""MEASURE""]]";2.0;7.0;2.0;1.4285714285714286;3.0;0.0;3.0;6.0;1.0;0.0;2.0;9.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;10.0;1.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;True;False;False;False
c7255332-8da4-4db7-8918-e6f822b799a1;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Advanced.Superdense coding.py;"[[""H"", {""CONTROL"": 1}, ""X"", ""Z"", ""X"", {""CONTROL"": 1}, ""X"", ""H"", ""MEASURE""], [""_"", ""X"", ""_"", ""_"", ""_"", ""X"", ""MEASURE""]]";2.0;9.0;2.0;1.1111111111111112;3.0;0.0;1.0;4.0;2.0;0.5;2.0;8.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;10.0;2.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;False;False;False;False
e66f35f4-9336-4f32-81f7-7fd5aa0a93c2;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.Controlled Hadamard gate.py;"[[""X"", {""CONTROL"": 1}, ""H"", ""MEASURE""], [""_"", ""H"", ""MEASURE""]]";2.0;4.0;2.0;1.25;1.0;0.0;0.0;1.0;1.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;True;False;False;False
46a26100-21a5-4507-ad4e-57b7ac5036e2;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.Hello world.py;"[[""H"", ""MEASURE""]]";1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;True;False;False
d33adf17-f235-4db9-a38e-bffcebe68955;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Advanced.Distribution.py;"[[""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""], [""MEASURE""]]";5.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;False;False;False;False
a2906ace-1495-457a-b5a5-d49c2dd17c00;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Advanced.Phase_estimation.py;"[[""H"", ""H"", ""H"", ""X"", ""H"", ""H"", ""H"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""H"", ""H"", ""X"", ""H"", ""H"", ""MEASURE"", ""MEASURE""], [""H"", ""H"", ""X"", ""H"", ""H"", ""MEASURE"", ""MEASURE""], [""H"", ""H"", ""X"", ""H"", ""H"", ""MEASURE"", ""MEASURE""]]";4.0;10.0;4.0;3.1;4.0;0.0;0.0;4.0;18.0;1.0;9.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;False;True;False;False
877cbfb0-9558-4750-aa61-7ffea61d96f1;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.Diagonal gate.py;"[[""H"", ""H"", ""H"", ""H"", ""MEASURE""], [""H"", ""H"", ""MEASURE""]]";2.0;5.0;2.0;1.6;0.0;0.0;0.0;0.0;6.0;1.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;False;True;False;False
3dd18f61-2f59-4071-973a-c65a15516fea;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.permutations.py;"[[""X"", ""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE""]]";8.0;5.0;8.0;6.6;25.0;0.0;0.0;25.0;0.0;0.0;8.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;True;False;False;False
c84ec3a4-05cd-46ab-82d2-f3b73624fb09;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Advanced.Rabi.py;"[[""RX"", ""MEASURE""]]";1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;False;False;False
3fb2d352-208b-4c91-aa52-01a881032cac;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.QFTMultiplier.py;"[[""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""], [""X"", ""X"", ""X"", ""MEASURE"", ""MEASURE"", ""MEASURE"", ""MEASURE""]]";8.0;7.0;8.0;8.0;24.0;0.0;0.0;24.0;0.0;0.0;32.0;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;1.0;True;False;False;False
39a64b74-4792-432f-be1a-fbdffa0dbaad;Python;qiskit;mcoggins96;Quantum-Computing-UK-Repository;Python_qiskit_mcoggins96_Quantum-Computing-UK-Repository_Basic.RY gate.py;"[[""RY"", ""MEASURE""]]";1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;False;False;False
15d83794-73f9-45ee-a1d3-f43c3e63f675;Python;qiskit;q-optimize;c3;Python_qiskit_q-optimize_c3_test.conftest.py;"[[""RX"", ""MEASURE""], [], [], [], [], []]";6.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.16666666666666666;False;False;False;False
e768201d-86e1-4da0-9136-8c7b0c68b73b;Python;qiskit;unitaryfund;mitiq;Python_qiskit_unitaryfund_mitiq_mitiq.pec.tests.test_pec_sampling.py;"[[""H"", ""MEASURE""], [], []]";3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;False;False;False;False
e768201d-86e1-4da0-9136-8c7b0c68b73b;Python;qiskit;unitaryfund;mitiq;Python_qiskit_unitaryfund_mitiq_mitiq.pec.tests.test_pec_sampling.py;"[[""X""], [""X""]]";2.0;1.0;2.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
e768201d-86e1-4da0-9136-8c7b0c68b73b;Python;qiskit;unitaryfund;mitiq;Python_qiskit_unitaryfund_mitiq_mitiq.pec.tests.test_pec_sampling.py;"[[""Z""], [""Z""]]";2.0;1.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
e768201d-86e1-4da0-9136-8c7b0c68b73b;Python;qiskit;unitaryfund;mitiq;Python_qiskit_unitaryfund_mitiq_mitiq.pec.tests.test_pec_sampling.py;"[[""X""], [""X""]]";2.0;1.0;2.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
e768201d-86e1-4da0-9136-8c7b0c68b73b;Python;qiskit;unitaryfund;mitiq;Python_qiskit_unitaryfund_mitiq_mitiq.pec.tests.test_pec_sampling.py;"[[""Z""], [""Z""]]";2.0;1.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
